100.0,100.0,true
86,94255,Camooweal,IDQ60801,17/06:00am,20160417060000,20160416200000,-19.9,138.1,20.9,-,null,null,-,null,0.5,7,4,18.6,17.8,1013.1,1013.1,1014.3,-,0.8,95,-,-,null,null,-,-,SW,2,1
87,94255,Camooweal,IDQ60801,17/05:30am,20160417053000,20160416193000,-19.9,138.1,21.2,-,null,null,-,null,0.7,0,0,18.6,17.4,1013.1,1013.1,1014.3,-,0.8,93,-,-,null,null,-,-,CALM,0,0
88,94255,Camooweal,IDQ60801,17/05:00am,20160417050000,20160416190000,-19.9,138.1,21.0,-,null,null,-,null,0.7,11,6,19.0,17.8,1013.2,1013.2,1014.4,-,0.8,93,-,-,null,null,-,-,WSW,4,2
89,94255,Camooweal,IDQ60801,17/04:30am,20160417043000,20160416183000,-19.9,138.1,22.8,-,null,null,-,null,0.8,0,0,19.8,18.5,1013.0,1013.0,1014.2,-,0.8,92,-,-,null,null,-,-,CALM,0,0
90,94255,Camooweal,IDQ60801,17/04:00am,20160417040000,20160416180000,-19.9,138.1,20.9,-,null,null,-,null,0.7,24,13,19.2,18.0,1013.2,1013.2,1014.4,-,0.8,93,-,-,null,null,-,-,SW,6,3
91,94255,Camooweal,IDQ60801,17/03:30am,20160417033000,20160416173000,-19.9,138.1,22.5,-,null,null,-,null,0.6,0,0,19.5,18.5,1012.8,1012.8,1014.0,-,0.8,94,-,-,null,null,-,-,CALM,0,0
92,94255,Camooweal,IDQ60801,17/03:00am,20160417030000,20160416170000,-19.9,138.1,23.2,-,null,null,-,null,1.3,0,0,20.3,18.2,1012.6,1012.6,1013.8,-,0.8,88,-,-,null,null,-,-,CALM,0,0
93,94255,Camooweal,IDQ60801,17/02:30am,20160417023000,20160416163000,-19.9,138.1,23.6,-,null,null,-,null,1.5,0,0,20.7,18.3,1013.0,1013.0,1014.2,-,0.8,86,-,-,null,null,-,-,CALM,0,0
94,94255,Camooweal,IDQ60801,17/02:00am,20160417020000,20160416160000,-19.9,138.1,24.2,-,null,null,-,null,2.0,0,0,21.3,18.1,1013.2,1013.2,1014.4,-,0.8,82,-,-,null,null,-,-,CALM,0,0
95,94255,Camooweal,IDQ60801,17/01:30am,20160417013000,20160416153000,-19.9,138.1,25.0,-,null,null,-,null,1.9,0,0,21.8,18.8,1013.4,1013.4,1014.6,-,0.8,83,-,-,null,null,-,-,CALM,0,0
96,94255,Camooweal,IDQ60801,17/01:00am,20160417010000,20160416150000,-19.9,138.1,24.5,-,null,null,-,null,1.8,0,0,21.4,18.6,1013.5,1013.5,1014.7,-,0.8,84,-,-,null,null,-,-,CALM,0,0
97,94255,Camooweal,IDQ60801,17/12:30am,20160417003000,20160416143000,-19.9,138.1,25.0,-,null,null,-,null,1.7,0,0,21.7,19.1,1013.7,1013.7,1014.9,-,0.8,85,-,-,null,null,-,-,CALM,0,0
98,94255,Camooweal,IDQ60801,17/12:00am,20160417000000,20160416140000,-19.9,138.1,25.1,-,null,null,-,null,1.9,0,0,21.9,18.9,1014.1,1014.1,1015.4,-,0.8,83,-,-,null,null,-,-,CALM,0,0
99,94255,Camooweal,IDQ60801,16/11:30pm,20160416233000,20160416133000,-19.9,138.1,25.6,-,null,null,-,null,2.0,0,0,22.3,19.1,1014.3,1014.3,1015.6,-,0.8,82,-,-,null,null,-,-,CALM,0,0
100,94255,Camooweal,IDQ60801,16/11:00pm,20160416230000,20160416130000,-19.9,138.1,25.8,-,null,null,-,null,2.5,0,0,22.7,18.7,1014.3,1014.3,1015.6,-,0.8,78,-,-,null,null,-,-,CALM,0,0
101,94255,Camooweal,IDQ60801,16/10:30pm,20160416223000,20160416123000,-19.9,138.1,26.1,-,null,null,-,null,3.1,0,0,23.2,18.3,1014.5,1014.5,1015.8,-,0.8,74,-,-,null,null,-,-,CALM,0,0
102,94255,Camooweal,IDQ60801,16/10:00pm,20160416220000,20160416120000,-19.9,138.1,26.4,-,null,null,-,null,3.1,0,0,23.4,18.5,1014.5,1014.5,1015.8,-,0.8,74,-,-,null,null,-,-,CALM,0,0
103,94255,Camooweal,IDQ60801,16/09:30pm,20160416213000,20160416113000,-19.9,138.1,26.7,-,null,null,-,null,4.3,9,5,24.4,17.6,1014.2,1014.2,1015.5,-,0.8,66,-,-,null,null,-,-,E,2,1
104,94255,Camooweal,IDQ60801,16/09:00pm,20160416210000,20160416110000,-19.9,138.1,26.5,-,null,null,-,null,4.5,13,7,25.3,18.2,1014.0,1014.0,1015.3,-,0.8,64,-,-,null,null,-,-,ENE,9,5
105,94255,Camooweal,IDQ60801,16/08:30pm,20160416203000,20160416103000,-19.9,138.1,26.8,-,null,null,-,null,4.5,11,6,25.2,18.2,1013.7,1013.7,1014.9,-,0.8,65,-,-,null,null,-,-,NE,7,4
106,94255,Camooweal,IDQ60801,16/08:00pm,20160416200000,20160416100000,-19.9,138.1,26.3,-,null,null,-,null,5.1,17,9,25.7,17.6,1013.3,1013.3,1014.5,-,0.8,61,-,-,null,null,-,-,NE,11,6
107,94255,Camooweal,IDQ60801,16/07:30pm,20160416193000,20160416093000,-19.9,138.1,26.8,-,null,null,-,null,6.0,15,8,26.5,17.0,1012.8,1012.8,1014.0,-,0.8,56,-,-,null,null,-,-,ENE,11,6
108,94255,Camooweal,IDQ60801,16/07:00pm,20160416190000,20160416090000,-19.9,138.1,26.5,-,null,null,-,null,5.9,15,8,26.3,16.8,1012.8,1012.8,1014.0,-,0.8,56,-,-,null,null,-,-,E,11,6
109,94255,Camooweal,IDQ60801,16/06:30pm,20160416183000,20160416083000,-19.9,138.1,26.4,-,null,null,-,null,6.5,20,11,27.0,16.6,1012.6,1012.6,1013.8,-,0.8,53,-,-,null,null,-,-,E,15,8
110,94255,Camooweal,IDQ60801,16/06:00pm,20160416180000,20160416080000,-19.9,138.1,26.9,-,null,null,-,null,5.4,15,8,26.5,18.1,1012.1,1012.1,1013.4,-,0.8,60,-,-,null,null,-,Recent precip.,E,13,7
111,94255,Camooweal,IDQ60801,16/05:30pm,20160416173000,20160416073000,-19.9,138.1,24.6,-,null,null,-,null,8.9,44,24,29.2,14.6,1011.6,1011.6,1012.9,-,0.0,41,-,-,null,null,-,-,SE,32,17
112,94255,Camooweal,IDQ60801,16/05:00pm,20160416170000,20160416070000,-19.9,138.1,22.3,-,null,null,-,null,7.8,52,28,28.0,15.3,1011.9,1011.9,1013.2,-,0.0,46,-,-,null,null,-,-,SE,39,21
113,94255,Camooweal,IDQ60801,16/04:53pm,20160416165300,20160416065300,-19.9,138.1,21.8,-,null,null,-,null,7.3,54,29,27.6,15.9,1011.9,1011.9,1013.2,-,0.0,49,-,-,null,null,-,-,SE,41,22
114,94255,Camooweal,IDQ60801,16/04:30pm,20160416163000,20160416063000,-19.9,138.1,24.5,-,null,null,-,null,6.7,43,23,28.0,17.5,1011.9,1011.9,1013.2,-,0.0,52,-,-,null,null,-,-,S,32,17
